tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-12-26,Dongkrak 32 Ton,Ex Tronton Sumber Urip,500000,1,set, N 8427 BF  ,REQ 001135
2023-12-26,"Wiper Blade 18""",Cakra Motor,45000,1,pcs, N 8417 UE ,
2023-12-26,Seal Rem 40493 R,73 Motor,10000,1,pcs, N 8444 UF ,
2023-12-26,Baut Roda BLK NKR 71 LH,Makmur Motor,60000,2,pcs, N 8235 UG ,REQ 001137
2023-12-26,Ban Luar 750-16 JOYALL,930 526 811,2100000,1,set, N 8235 UG ,REQ 001345
2023-12-26,Ban Luar 750-16 JOYALL,930 685 399,2100000,1,set, N 8235 UG ,REQ 001345
2023-12-26,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, N 8432 BF ,
2023-12-26,Bensin Ecer ,Kas ,12000,2,ltr , N 9493 UH  ,
2023-12-26,SPIDER DIFF/PALANG NMR71,Kas - 73 MOTOR,1400000,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,GEAR SIDE NMR71,Kas - 73 MOTOR,590000,2,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,GEAR PINION NKR/NMR71,Kas - 73 MOTOR,210000,4,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Service Dump Truk ,Astra International ,262727,1,unit , N 8235 UG (Qosim) ,
2023-12-26,V BELT 17x1600,73 Motor,100000,1,pcs, HINO EK 100 Puntir Servis di Tangkil ,SJ 001400
2023-12-26,Shock Absorber DPN,Sumber Berkat Diesel,1400000,1,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Baja Halus 14x50,B. 19,6000,4,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Ring Plat 14,B. 19,500,4,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Baja Kasar 14x50,B. 19,6000,8,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Baja 16x60,B. 19,7500,2,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Ring Plat 16,B. 19,1000,2,pcs, L 9160 UA TM Tangkil ,SJ 001400
2023-12-26,Pir Depan Giga FVZ No.5,73 Motor,520000,1,pcs, TM 205 Tangkil ,SJ 001400
2023-12-26,Pir Depan Giga FVZ No.6,73 Motor,340000,1,pcs, TM 205 Tangkil ,SJ 001400
2023-12-26,SEKRING / FUSE MINI 20A,73 MOTOR,350000,1,Pak, Tangkil ,SJ 001400
2023-12-26,Ring Piston Kompresor Beiben,Abadi Bintang,325000,1,set, Tangkil ,SJ 000701
2023-12-26,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 893,825000,1,pcs, Tangkil ,SJ 000701
2023-12-26,MINYAK REM PRESTONE,CV. ARNEX,1500000,1,jurigen, Tronton (dikirim ke tangkil) ,SJ 000701
2023-12-26,CLAMP ACCU,73 Motor,30000,2,set, Tangkil ,SJ 000701
2023-12-26,SKUN ACCU,73 MOTOR,7500,4,pcs, Tangkil ,SJ 000701
2023-12-26,SENDIMENTER / POMPA FILTER SOLAR FVZ I8-97542 536-0,ASTRA ISUZU,1700000,1,pcs, TM 205 Tangkil ,SJ 000701
2023-12-26,Fuel Filter FVZ Atas I8-98162 897-A,ASTRA ISUZU,117000,1,pcs, TM 205 Tangkil ,SJ 000701
2023-12-26,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,10,Ltr, Tangkil ,SJ 000701
2023-12-26,Ban Luar ORI 1000-20 BS/BSN,UJB 918,3575000,1,pcs, TM 205 Tangkil ,SJ 000701
2023-12-26,Ban Luar 8.25-16 SWL  / Sejati Motor,4629311,770000,1,pcs, Tangkil ,SJ 000701 (Ex N 8761 EG 40%)
2023-12-26,Baut Lubang / Banjou,CAKRA MOTOR,22500,1,pcs, Tangkil ,SJ 000701
2023-12-26,Kontaktor ST21 220V Mitsubishi,Ipul Electric,335000,2,pcs,Plant Mojoagung,SJ 001399
2023-12-26,Thermal Overload THT25 12-18A,Ipul Electric,187000,2,pcs,Plant Mojoagung,SJ 001399
2023-12-26,Kabel NYY 3x4,Ipul Electric,34500,15,mtr,Plant Mojoagung,SJ 001399
2023-12-26,Main Pump Mixer,Bintang Teknik,0,1,pcs,Plant Mojoagung,SJ 001399
2023-12-27,Oil Engine MEDITRAN SX,15W-40,29200,3,Ltr, N 9058 UF ,
2023-12-27,BAUT RODA BELAKANG KANAN NKR71,73 MOTOR,57500,2,pcs, N 9433 UG ,REQ 001272
2023-12-27,Dongkrak 32 Ton,Ex Tronton Sumber Urip,500000,1,set, N 9433 UG ,REQ 001272
2023-12-27,Seal Rem 40493 R,73 Motor,10000,4,pcs, N 9433 UG ,REQ 001272
2023-12-27,SEAL DEBU ,73 Motor,4000,4,pcs, N 9433 UG ,REQ 001272
2023-12-27,WD 40,CAKRA MOTOR,90000,1,btl, N 9433 UG ,REQ 001272
2023-12-27,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,5,ltr, Paving 3 ,
2023-12-27,Kawat las RB 3.2 mm,CV Brilliant,1000,15, pcs , Paving 3 ,
2023-12-27,V belt B65 Bando,Cakra Motor,71500,1,pcs, Paving 3 ,
2023-12-27,Center Bolt/ Sunduk Pir Belakang,73 Motor,40000,1,pcs, N 8105 UB ,REQ 001273
2023-12-27,PIR EXTRA NKR NO.4/IZ0075-H04,DIRGAPUTRA EKAPRATAMA,189723,1,pcs, N 8105 UB ,REQ 001273
2023-12-27,PIR EXTRA NKR NO.3/IZ0075-H03,DIRGAPUTRA EKAPRATAMA,183020,1,pcs, N 8105 UB ,REQ 001273
2023-12-27,PIR EXTRA NKR NO.2/IZ0075-H02,DIRGAPUTRA EKAPRATAMA,225068,1,pcs, N 8105 UB ,REQ 001273
2023-12-27,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2023-12-27,Kawat Las Rb 4.0mm,CV Brilliant,1565,10,pcs, Crusher ,
2023-12-27,Seal Rem 40493 R,73 Motor,10000,8,pcs, N 8515 UH ,
2023-12-27,Bearing Roda Belakang Luar / JUB,28680/22 KOYO,182000,1,pcs, N 8515 UH ,
2023-12-27,Bearing Roda Belakang Dalam NKR / JUB,29586 YA/22YA,202500,1,Pcs, N 8515 UH ,
2023-12-27,SEAL DEBU ,73 Motor,4000,4,pcs, N 8515 UH ,
2023-12-27,Seal Roda blk Luar NKR & NMR - RM,8 - 94336-317-1,31500,1,Pcs, N 8515 UH ,
2023-12-27,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.6,Ltr, N 8515 UH ,
2023-12-27,Handle Kaca Pintu,SBM,15000,2,pcs, Grandmax Paving ,
2023-12-27,Ban Vulkanisir Ready Panas 750-16 GT/PNS,F 2222-5086,950000,1,pcs, N 8502 UA ,REQ 001346
2023-12-27,Ban Luar Vulkanisir Panas 750-16 SW/PNS,52122,950000,1,pcs, N 8502 UA ,REQ 001346
2023-12-27,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 906,825000,1,pcs, Tangkil ,SJ 000704
2023-12-27,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 137,825000,1,pcs, Tangkil ,SJ 000704
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 915,1650000,1,pcs, Tangkil ,SJ 000704
2023-12-27,Jasa Ban Vulkanisir Dingin 1000-20/MJS,UJB 196,1050000,1,pcs, Tangkil ,SJ 000704
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 912,1650000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 913,1650000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 914,1650000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 916,1650000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Luar 1000-20 BS/BSN,UJB 917,3575000,1,pcs,TM Babat L 9155 UA,SJ 000703
2023-12-27,Ban Luar 1000-20 BS/BSN,UJB 892,3575000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 BS/BSN Depan,DHO5565-62/DJ2723,1700000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 BS/BSN Depan,DK 5565-35/DJ2723,1700000,1,pcs,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 JOYALL,930 524 509,2100000,1,set,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 JOYALL,930 651 089,2100000,1,set,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 JOYALL,930 651 108,2100000,1,set,Babat,SJ 000703
2023-12-27,Ban Luar 750-16 JOYALL,930 519 878,2100000,1,set,Babat,SJ 000703
2023-12-27,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,5600000,1,drum,Babat,SJ 000703
2023-12-27,Fuel Filter J8621420,UD Sempurna,337500,3,pcs,FAW Babat,SJ 000703
2023-12-27,Fuel Filter Donaldson J86-21842,UD Sempurna,137500,3,pcs,FAW Babat,SJ 000703
2023-12-27,Glass Separator Filter,ABADI BINTANG,120000,1,pcs,FAW Babat,SJ 000703
2023-12-27,Jasa Ban Vulkanisir Dingin 1000-20/MJS,UJB 894,1050000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 907,1650000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 908,1650000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 909,1650000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 910,1650000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Ban Vulkanisir Jadi Dingin 1000-20/MJS,UJB 911,1650000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,SEAL WORM STEER 20x32x8,BRILLIANT,65000,1,pcs,Kediri Readymix,SJ 000702
2023-12-27,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,Pcs,Kediri Crusher,SJ 000705
2023-12-27,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,2,Pcs,Kediri Crusher,SJ 000705
2023-12-27,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,2,Pcs,Kediri Crusher,SJ 000705
2023-12-27,Gardan Set NMR71,*,0,1,set, N 9493 UH (Kediri Crusher) ,SJ 000705
2023-12-28,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2023-12-28,Bearing 3984/20 Koyo,73 Motor,180000,2,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-28,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,Set, N 9204 UF (Kediri Crusher) ,
2023-12-28,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,Pcs, N 9204 UF (Kediri Crusher) ,
2023-12-28,SPACER COLLAR PINION Gardan NMR 1-41219004-0,73 MOTOR,160000,1,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-28,BEARING GARDAN 30310DJR,73 MOTOR,250000,1,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-28,BEARING GARDAN 30309DJR,73 MOTOR,225000,1,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-28,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-28,SKUN ACCU,73 MOTOR,7500,4,pcs, N 8417 UE ,
2023-12-28,Kabel Accu NYAF 35mm,Sehat Electric,91000,0.5,mtr, N 8417 UE ,
2023-12-28,CLAMP ACCU,73 Motor,30000,1,set, N 8417 UE ,
2023-12-28,Kabel 0.85 mm,CAKRA MOTOR,3000,25,mtr, N 9849 UH ,
2023-12-28,Dongkrak 32 Ton,Ex Tronton Sumber Urip,500000,1,set, N 9492 UH ,
2023-12-28,Cabel Transmisi,I8-97351 820-A,458250,1,pcs, N 8105 UB ,Req 001274
2023-12-28,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, N 8502 UA ,
2023-12-28,Pilox Diton 300cc,Kas - Siwa Jaya,28000,4,btl, armada ,
2023-12-28,Belt Conveyor 40x3Ply,Kas 29/12 - Dwi Mandiri Jaya,150000,50,mtr, Crusher ,
2023-12-28,Tabung Gas LPG isi 12 kg ,Kas ,210000,1,Pcs , Crusher 2 Mamuju ,
2023-12-28,Ban Luar ORI 1100-20 BS/BSN,UJB 926,4200000,1,pcs, B 9335 KYZ,SJ 000707
2023-12-28,Ban Luar ORI 1100-20 BS/BSN,UJB 925,4200000,1,pcs, B 9335 KYZ,SJ 000707
2023-12-29,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, WA 01 ,
2023-12-29,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-29,Selang Compressor 0.85mm,Cakra Motor,10000,20,mtr, Crusher ,
2023-12-29,Bearing UCP 208 KG,Dari Pak MUQ,70000,2,pcs, Crusher ,
2023-12-29,Meteran 5m,Cakra Motor,50000,1,pcs, Logistik ,
2023-12-29,Bearing Pinion NMR / JUB / J 30-1 ACG38,JAYA UTAMA BEARINGS,105000,1,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-29,RING SATELIT GARDAN BESAR,MAKMUR MOTOR,40000,2,pcs, N 9204 UF (Kediri Crusher) ,
2023-12-29,Spring/Pir Gas NKR 71,73 Motor,130000,1,pcs, N 8502 UA ,
2023-12-29,Oil Engine MEDITRAN SX,15W-40,29200,1,Ltr, N 8271 UE ,
2023-12-29,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2023-12-29,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,11000,1,pcs, Crusher 2 Mamuju ,
2023-12-29,KAWAT LAS RB 3.2 ( 5KG ),BRILLIANT,160000,1,pack, Crusher 2 Mamuju ,
2023-12-29,Baut Nap FE Halus,73 Motor,12500,3,pcs, N 9446 UG ,REQ 001275
2023-12-29,Bearing Pinion NMR / JUB / J 30-1 ACG38,JAYA UTAMA BEARINGS,105000,1,pcs, N 9446 UG ,REQ 001275
2023-12-29,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,Pcs, N 9446 UG ,REQ 001275
2023-12-29,OIL PERTAMINA SAE 140,RORED HDA 140,36500,6.5,ltr, N 9446 UG ,REQ 001275
2023-12-29,Lem Autosealer,Makmur Motor,12500,1,pcs, N 9446 UG ,REQ 001275
2023-12-29,Ban Luar 750-16 Y866 BS/BSN,T1201-HNJ3923,2175000,1,pcs, DK 8981 DE ,REQ 001347
2023-12-29,Ban Luar 750-16 Y866 BS/BSN,T8902-HNJ3923,2175000,1,pcs, DK 8981 DE ,REQ 001347
2023-12-29,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, N 8515 UH ,
2023-12-29,Bensin Ecer ,Kas ,12000,2,ltr, N 9446 UG ,
2023-12-29,BBM Granmax Tangkil P. Hadi 28/12 Storing ke Sumbermanjing ,Kas ,10000,10,ltr, N 8105 UB ,
2023-12-29,UM Storing P. Hadi + P. Rudi 28/12,Kas ,15000,2,Org, N 8105 UB ,
2023-12-29,Tampar 7mm,Kas ,3000,15,mtr, Logistik ,
2023-12-29,OIL MEDITRAN S-50,CAHAYA GUNUNG JATI,32800,42,Ltr, HINO EK 100 Puntir Servis di Tangkil ,SJ 000706
2023-12-29,TANG LAS KURT HAUFE 600 AMP,SAKTI PUTRA PERDANA,85026,1,pcs, Tangkil ,SJ 000706
2023-12-29,CUTTING TIP LPG YAMATO NO 2 A,SAKTI PUTRA PERDANA,49950,4,PCS, Tangkil ,SJ 000706
2023-12-29,"KLEM SS 5/8""",SAKTI PUTRA PERDANA,2442,5,pcs, Tangkil ,SJ 000706
2023-12-29,"KLEM SS 3/8""",SAKTI PUTRA PERDANA,2442,5,pcs, Tangkil ,SJ 000706
2023-12-29,Selang Las NCR Dobel,SAKTI PUTRA PERDANA,37518,25,mtr, Tangkil ,SJ 000706
2023-12-29,Baut Lubang / Banjou,73 MOTOR,25000,3,pcs, HINO EK 100 Puntir Servis di Tangkil ,SJ 000706
2023-12-29,Filter Solar Atas  MFT MX 914625 / Mercy AXOR,Sumber Berkat Diesel,175000,1,pcs, TM L 9160 UA ,SJ 000706
2023-12-29,Fuel Filter Donaldson J86-21842,UD Sempurna,137500,1,pcs, TM L 9160 UA ,SJ 000706
2023-12-29,"Wiper Blade 18""",Cakra Motor,45000,2,pcs, TM 212 ,SJ 000706
2023-12-29,Oil Hydraulic Turalik 69,CAHAYA GUNUNG JATI,5600000,1,drum, Tangkil ,SJ 000706
2023-12-29,CHAMBER BELAKANG BEIBEN,ABADI BINTANG,1010000,1,PCS, TM 210 ,SJ 000710
2023-12-29,CHAMBER BELAKANG BEIBEN,ABADI BINTANG,1010000,1,PCS, TM 209 ,SJ 000710
2023-12-29,CHAMBER BELAKANG BEIBEN,ABADI BINTANG,1010000,1,PCS, TM 208 Tangkil ,SJ 000710
2023-12-29,SLACK ADJUSTER KANAN BELAKANG,ABADI BINTANG,810000,2,pcs, TM 209 Tangkil ,SJ 000710
2023-12-29,SLACK ADJUSTER KIRI BELAKANG,ABADI BINTANG,810000,1,pcs, Tangkil ,SJ 000710
2023-12-29,SLACK ADJUSTER KIRI DEPAN,ABADI BINTANG,795000,1,pcs, Tangkil ,SJ 000710
2023-12-29,SLACK ADJUSTER KANAN DEPAN,ABADI BINTANG,795000,1,pcs, Tangkil ,SJ 000710
2023-12-29,DINAMO STARTER WIPER/MOTOR WIPER BEIBEN,ABADI BINTANG,885000,1,pcs,TM 210 Tangkil,SJ 000710
2023-12-29,Jasa Vulkanisir Dingin Ban Luar 1100-20/MJS,UJB 191,1150000,1,pcs,TM L 9160 UA Tangkil,SJ 000710
2023-12-29,Jasa Vulkanisir Panas Ban Luar 1100-20/MJS,UJB 395,925000,1,pcs,TM L 9160 UA Tangkil,SJ 000710
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 GY/MJS,UJB 370,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 BS/MJS,UJB 680,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Dingin 1000-20 BS/MJS,UJB 923,1050000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 GT/MJS,UJB 924,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 BS/MJS,UJB 252,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 BS/MJS,UJB 253,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Ban Vulkanisir Panas 1000-20 GY/MJS,UJB 250,825000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Jasa Vulkanisir Panas Full Cap Ban Luar 1000-20/MJS,UJB 419,975000,1,pcs,Ready MIX Puntir,SJ 000708
2023-12-29,Fuel Filter Donaldson P553004,73 Motor,80000,3,pcs,WA XGMA Puntir,SJ 000708
2023-12-29,Kain Warna ,Toko 27,12500,2,kg,Ready MIX Puntir,SJ 000708
2023-12-29,Dongkrak 50T,73 Motor,835000,1,pcs,Tronton Puntir H 9520 UV,SJ 000709
2023-12-30,"SOK PVC 1/2""",BAROKAH,3500,4,pcs, Paving ,
2023-12-30,Gergaji besi,BAROKAH,14000,2,pcs, Paving ,
2023-12-30,Gerinda Potong WD 4'',Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2023-12-30,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2023-12-30,"GERINDA POTONG WD 14""",BAROKAH,38000,1,pcs, Crusher 2 Mamuju ,
2023-12-30,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,11000,1,PCS, Cruser ,
2023-12-30,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-30,Baut Angkur 1x600x100 BRGH,Hasil Fastindo,71250,4,pcs, Crusher ,
2023-12-30,Hex Nut/Mur M20x1.5,Hasil Fastindo,8000,4,pcs, Crusher ,
2023-12-30,Washer Plate Bright,Hasil Fastindo,1500,4,pcs, Crusher ,
2023-12-30,Armature MT 240/Angkur Gerinda,Sakti Putra Perdana,999999,1,pcs, Crusher ,
2023-12-30,Ban Luar 750-16 Y866 BS/BSN,T1201-HNJ4223,2175000,1,pcs, N 8407 UG/Aris ,REQ 001348
2023-12-30,Bostel Gerinda,Kas 10/1 - Cakra Motor,15000,2,pcs, Mekanik ,
2023-12-30,Palet Paving 58 x75,Kas,58000,150,pcs, Paving  ,
2023-12-30,Lem G ,Kas 10/1,7000,2,pcs, Logistik ,
