tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2024-01-09,Jasa Vulkanisir Panas Ban 1000-20,UJB 936,825000,1,pcs,Readymix Puntir,SJ 000728
2024-01-09,Ban Luar ORI 1000-20 BS/BSN,UJB 904,3575000,1,pcs,Readymix Puntir,SJ 000728
2024-01-09,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,4,pcs,Readymix Puntir,SJ 000728
2024-01-09,Marshet R20 Swallow,Berkah Sigma Jaya,90000,4,pcs,Readymix Puntir,SJ 000728
2024-01-09,Jasa Vulkanisir Dingin Ban 750-16 SWL/MJS,2117321,725000,1,pcs, N 9489 UH Puntir ,SJ 000729
2024-01-09,Jasa Vulkanisir Dingin Ban 750-16 SWL/MJS,428208,725000,1,pcs, N 9613 UH Puntir ,SJ 000729
2024-01-09,Jasa Vulkanisir Dingin Ban 750-16 SWL/MJS,4714223,725000,1,pcs, N 9491 UH  ,SJ 000729
2024-01-09,Jasa Vulkanisir Dingin Ban 750-16 GT/MJS,F2421,725000,1,pcs, N 9489 UH Puntir ,SJ 000729
2024-01-09,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,2,pcs,N 9489 UH,SJ 000729
2024-01-09,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs,N 9491 UH,SJ 000729
2024-01-09,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs,N 9613 UH,SJ 000729
2024-01-09,Marshet R16 Swallow,Berkah Sigma Jaya,50000,2,pcs,N 9489 UH,SJ 000729
2024-01-09,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs,N 9491 UH,SJ 000729
2024-01-09,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs,N 9613 UH,SJ 000729
2024-01-10,TABUNG SKEP CANTER,73 MOTOR,175000,1,pcs, N 9443 UG ,REQ 001295
2024-01-10,SEKRING MINI 15A,73 Motor,4000,5,Pcs, N 9443 UG ,REQ 001295
2024-01-10,Bearing Pinion NMR / JUB / J 30-1 ACG38,SBM,355000,1,pcs, N 9443 UG ,
2024-01-10,Bearing Gardan 3984/20 / JUB,3984 / 20,165500,2,Pcs, N 9443 UG ,
2024-01-10,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,Pcs, N 9443 UG ,
2024-01-10,SPACER COLLAR PINION Gardan NMR 1-41219004-0,73 MOTOR,160000,1,pcs, N 9443 UG ,
2024-01-10,Bearing Gardan 30309 DJR Koyo,Lahar Jaya,185000,1,pcs, N 9443 UG ,
2024-01-10,Bearing Gardan 30310 DJR Koyo,Lahar Jaya,220000,1,pcs, N 9443 UG ,
2024-01-10,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,Set, N 9443 UG ,
2024-01-10,Master Kopling Bawah NKR / NMR 71 ORI,73 Motor,670000,1,pcs, N 8271 UE ,
2024-01-10,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.25,ltr, N 8271 UE ,
2024-01-10,Kawat Las RB 3.2 (5 kg),Brilliant,160000,1,pack, Crusher 2 Mamuju ,
2024-01-10,Fuel Filter Donaldson / UD SMPRN,J8620120 ,72000,1,pcs, WA 01 ,
2024-01-10,V belt B63 Bando,Cakra Motor,69500,1,pcs, Paving 3 ,
2024-01-10,"As Drat 3/4""",B. 19,57000,12,pcs, Crusher 2 Mamuju ,
2024-01-10,"Mur 3/4""",B. 19,2800,60,pcs, Crusher 2 Mamuju ,
2024-01-10,RING PLAT 3/4,B. 19,1000,30,pcs, Crusher 2 Mamuju ,
2024-01-10,"As Drat 3/4""",Putra Cakra,54000,2,pcs, Crusher 2 Mamuju ,
2024-01-10,Splitpen/Pin Lock 5 x 60,Putra Cakra,2500,28,pcs, Crusher 2 Mamuju ,
2024-01-10,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Crusher 2 Mamuju ,
2024-01-10,Mata Bor Besi 6mm,Barokah,37500,2,pcs, Crusher 2 Mamuju ,
2024-01-10,Baut seng/conveyor  1/4 x 1 3/4'',B. 19,54500,1,gross, Crusher ,
2024-01-10,RING 6M KONVEYOR,B. 19,200,200,pcs, Crusher ,
2024-01-10,V Belt Gaido C77,Omega Tech,98000,3,pcs, Crusher ,
2024-01-10,Bensin Ecer ,Kas,12000,2,Ltr , N 9443 UG ,
2024-01-10,KABEL BODI 0.8,CAKRA MOTOR,3000,12,mtr, CP 03 Tangkil ,SJ 000727
2024-01-10,Oil RORED HDA 90,CAHAYA GUNUNG JATI,38000,15,Ltr, Craine Tangkil ,SJ 000727
2024-01-10,Pompa Solar Besi Denso,73 Motor,210000,1,pcs, CP 03 Tangkil ,SJ 000727
2024-01-10,Tutup Radiator Besar,Nusa Gatra Supraba,50000,1,pcs, TM 204 Tangkil ,SJ 000727
2024-01-10,Cross Joint,,200000,1,pcs, CP 03 Tangkil ,SJ 000727
2024-01-10,Grease Chasis COBRA,CV ARNEX,740000,1,pail, Tangkil ,SJ 000727
2024-01-10,Vulkanisir Jadi Dingin Ban 1000-20 GT/MJS,UJB 943,1650000,1,pcs, Tangkil ,SJ 000727
2024-01-10,Vulkanisir Jadi Dingin Ban 1000-20 GT/MJS,UJB 944,1650000,1,pcs, Tangkil ,SJ 000727
2024-01-10,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,2,pcs, Tangkil ,SJ 000727
2024-01-10,Marshet R20 Swallow,Berkah Sigma Jaya,90000,2,pcs, Tangkil ,SJ 000727
2024-01-10,Servis Tierod,Bengkel Tristar,155000,1,set, TM 209 Tangkil ,By Nota
2024-01-10,Nozzle Sleeve I8-98018 462-0,Astra Isuzu,820000,1,pcs, TM 204 Tangkil ,Langsung kirim Tangkil
2024-01-10,Gasket SL I8-97604 916-0,Astra Isuzu,62000,2,pcs, TM 204 Tangkil ,Langsung kirim Tangkil
2024-01-11,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,4,Ltr, WA 01 ,
2024-01-11,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,2,Ltr, WA 01 ,
2024-01-11,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, WA 01 ,
2024-01-11,Oil Engine MEDITRAN SX,15W-40,29200,9, ltr , N 9663 UH ,
2024-01-11,Oil Filter NKR & NMR/ SM,16-97247 514-0,83000,1,Pcs, N 9663 UH ,
2024-01-11,Bearing Roda Belakang Dalam NKR / JUB,29586 YA/22YA,202500,1,Pcs, N 8761 UG ,
2024-01-11,Bearing Roda Belakang Luar / JUB,28680/22 KOYO,176750,1,Pcs, N 8761 UG ,
2024-01-11,Seal Roda blk Luar NKR & NMR,Makmur Motor,45000,2,pcs, N 8761 UG ,
2024-01-11,Seal Roda Belakang Dalam NKR - RM,8-94336-316-0,37500,1,Pcs, N 8761 UG ,
2024-01-11,Solasi Listrik,73 Motor,8500,1,pcs, N 8761 UG ,
2024-01-11,Seal Rem 40493 R,73 Motor,10000,4,pcs, N 8761 UG ,
2024-01-11,Kawel Pir Belakang Elf,Sumber Baru Motor,45000,1,pcs, N 8761 UG ,
2024-01-11,Kawat Las RB 4.0 mm,CV Brilliant,1565,21,pcs, N 8761 UG ,
2024-01-11,OIL PERTAMINA SAE 140,RORED HDA 140,36500,4,Ltr, N 8761 UG ,
2024-01-11,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.6,Ltr, N 8761 UG ,
2024-01-11,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,1,pcs, N 8761 UG ,
2024-01-11,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,Pcs, N 8761 UG ,
2024-01-11,Cat Avian 754,Siwa Jaya,76000,2,kg, N 8105 UB ,
2024-01-11,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,1,pcs, Crusher 2 Mamuju ,
2024-01-11,Ring 3/4 Tebal ,Putra Cakra,1000,30,pcs, Crusher 2 Mamuju ,
2024-01-11,"Wiper 19"" Denso",Cakra Motor,50000,2,pcs, N 8432 BF ,
2024-01-11,Ban Luar 750-16 BS/BSN Depan,DK 5565-39/DJ2723,1700000,1,pcs, N 9490 UH ,Req 000505
2024-01-11,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 9490 UH ,Req 000505
2024-01-11,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs, N 9490 UH ,Req 000505
2024-01-11,Impact Baterai JLD 550 NM,Kas - Rizki Tools,1300000,1,set, Mekanik ,
2024-01-11,Rachet Puller Wipro,Kas - Sakti Putra Perdana,260073,1,pcs, Mekanik ,
2024-01-11,Bensin Ecer ,Kas ,12000,1,ltr , N 8761 UG  ,
2024-01-11,BBM Traga Storing ke puntir ,Kas ,6800,14.70588235,ltr , H 9520 UV  ,
2024-01-11,"UM Storing P. Hadi, P. Rudi, P. Edi ",Kas ,15000,3,org, H 9520 UV  ,
2024-01-11,E-Toll ke Puntir Storing PP ,Kas ,21500,2,x, H 9520 UV  ,
2024-01-11,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,3,pail,Crusher Puntir,SJ 000731
2024-01-11,Filter Element Sem 5364903,Trakindo SBY,1012501,1,pcs, Loader Sem Crusher Kediri ,SJ 000732
2024-01-11,Filter Element Sem 5185260,Trakindo SBY,159487,1,pcs, Loader Sem Crusher Kediri ,SJ 000732
2024-01-11,Filter Element Sem 5272038,Trakindo SBY,291012,1,pcs, Loader Sem Crusher Kediri ,SJ 000732
2024-01-11,Filter AS Element Sem 6164702,Trakindo SBY,602046,1,pcs, Loader Sem Crusher Kediri ,SJ 000732
2024-01-11,Bearing Roda 32210 JR,Jaya Utama bearing,128505,2,pcs, Crusher Kediri ,SJ 000732
2024-01-11,BEARING 30213 JR RWI ELF NMR71,73 Motor,190000,2,pcs, Crusher Kediri ,SJ 000732
2024-01-11,Seal Roda blk Luar NKR & NMR,Makmur Motor,45000,2,pcs, Crusher Kediri ,SJ 000732
2024-01-11,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,2,Pcs, Crusher Kediri ,SJ 000732
2024-01-11,Seal Rem 40493,Makmur Motor,11000,20,pcs, Crusher Kediri ,SJ 000732
2024-01-11,Baut Roda BLK NKR 71 RH,Makmur Motor,60000,5,pcs, Crusher Kediri ,SJ 000732
2024-01-11,BAUT RODA NKR71 RR-LH MITSUDA,73 MOTOR,57500,5,pcs, Crusher Kediri ,SJ 000732
2024-01-11,Tabung O2,*,75000,1,tbg, Crusher Kediri ,SJ 000732
2024-01-11,Oil Engine MEDITRAN SX,15W-40,29200,40,Ltr, Crusher Kediri ,SJ 000733
2024-01-11,Oil Hydraulic TURALIK 48 ,CAHAYA Gunung Jati,28300,40,ltr, Crusher Kediri ,SJ 000733
2024-01-11,Oil RORED HDA 90,CAHAYA GUNUNG JATI,38000,40,Ltr, Crusher Kediri ,SJ 000733
2024-01-11,Belt Conveyor 60x3Ply,Dwi Mandiri Jaya,210000,100,mtr, Crusher Kediri ,SJ 000733
2024-01-11,OIL PERTAMINA SAE 140,RORED HDA 140,36500,12,Ltr, Crusher Kediri ,SJ 000733
2024-01-11,MINYAK REM PRESTONE,CV. ARNEX,75000,3,ltr, Crusher Kediri ,SJ 000733
2024-01-11,Velg repair L6-12mm,Triyenny,60000,1,pcs, Crusher Kediri ,SJ 000733
2024-01-11,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, Crusher Kediri ,SJ 000733
2024-01-11,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, Crusher Kediri ,SJ 000733
2024-01-11,Kanvas Rem NKR 71,DIRGAPUTRA EKAPRATAMA,41125,2,pcs, Crusher Kediri ,SJ 000733
2024-01-11,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,1,pail, Crusher Kediri ,SJ 000733
2024-01-11,Jurigen,*,20000,2,pcs, Crusher Kediri ,SJ 000733
2024-01-11,Jasa Vulkanisir Dingin Ban 1100-20 BS/MJS,UJB 169,1150000,1,pcs, Mojoagung ,SJ 000734
2024-01-11,Jasa Vulkanisir Dingin Ban 1100-20 BS/MJS,UJB 194,1150000,1,pcs, Mojoagung ,SJ 000734
2024-01-11,Jasa Vulkanisir Dingin Ban 1100-20 BS/MJS,UJB 554,1150000,1,pcs, Mojoagung ,SJ 000734
2024-01-11,Jasa Vulkanisir Dingin Ban 1100-20 CHSH/MJS,UJB 947,1150000,1,pcs, Mojoagung ,SJ 000734
2024-01-11,Jasa Vulkanisir Dingin Ban 1100-20 CHSH/MJS,UJB 948,1150000,1,pcs, Mojoagung ,SJ 000734
2024-01-11,Ban Dalam 1000-20 BR-9,Berkah Sigma Jaya,265000,3,pcs, Mojoagung ,SJ 000734
2024-01-11,Marshet R20 Swallow,Berkah Sigma Jaya,90000,3,pcs, Mojoagung ,SJ 000734
2024-01-11,BAUT GARDAN NKR 71,Kas - 73 MOTOR,35000,6,pcs,N 8761 UG ,
2024-01-12,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,Ltr, Forklift Kuning ,
2024-01-12,Lem Autosealer,Makmur Motor,12500,1,pcs, WA 01 ,
2024-01-12,Air Accu PEGASUS,Cakra Motor,9583,1,btl, WA 01 ,
2024-01-12,Air Accu PEGASUS,Cakra Motor,10000,2,btl, WA 01 ,
2024-01-12,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2024-01-12,Lem Autosealer,Makmur Motor,12500,1,pcs, N 9456 UG ,Req 001297
2024-01-12,Jasa Repair Velg ,Triyenny Jaya,60000,1,pcs, N 9456 UG ,Req 001297
2024-01-12,Lem Besi Dextone,Barokah,16000,1,pcs, N 9456 UG ,Req 001297
2024-01-12,BAUT GARDAN NKR 71,73 MOTOR,35000,1,pcs, N 9456 UG ,Req 001297
2024-01-12,OIL PERTAMINA SAE 140,RORED HDA 140,36500,6,Ltr, N 9456 UG ,Req 001297
2024-01-12,Servis Tierod,Bengkel Tristar,310000,1,set, N 9456 UG ,Req 001297
2024-01-12,Seal KIT Borm Sterring NKR 71,Makmur Motor,265000,1,set, N 9456 UG ,Req 001297
2024-01-12,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1.5,Ltr, N 9456 UG ,Req 001297
2024-01-12,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,Pcs, N 9456 UG ,Req 001297
2024-01-12,Seal Borem,Virgo Motor,55000,1,pcs, N 9456 UG ,Req 001297
2024-01-12,O Ring Viton,Virgo Motor,20000,2,pcs, N 9456 UG ,Req 001297
2024-01-12,SIKAT MANGKOK,SIWA JAYA,15000,1,pcs, N 8105 UB ,
2024-01-12,"Kuas 5""",Djasa Bhakti,20000,2,pcs, N 8105 UB ,
2024-01-12,Thinner Super,SIWA JAYA,17000,20,ltr, Crusher 2 Mamuju ,
2024-01-12,Epoxy Dana Grey + Hardener,Toko 27 ,82500,6,pcs, Crusher 2 Mamuju ,
2024-01-12,FLAPDISC 60,PRIMA SEKAR,5750,1,pcs, Crusher 2 Mamuju ,
2024-01-12,Servis Dinamo Amp NKR,BJL,263000,1,unit, N 8417 UE ,
2024-01-12,V BELT A 41 MOULEND,OMEGA TECH,31000,2,pcs, N 9849 UH ,Req 001296
2024-01-12,Velg repair L6-12mm,Triyenny,60000,1,pcs, N 9616 UH ,Req 001298
2024-01-12,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 9616 UH ,Req 001298
2024-01-12,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 9616 UH ,Req 001298
2024-01-12,Bensin Ecer ,Kas ,12000,3,ltr , Ngecat N 8105 UB ,
2024-01-12,Tambal ban Supra X ,Kas ,15000,1,Pcs, Supra X  ,
2024-01-12,Isi Angin ,Kas ,2000,1,Pcs, Supra X  ,
2024-01-12,Bensin Ecer ,Kas ,12000,1,Ltr , Cuci gardan N 9456 UG ,
2024-01-12,Hose Fuel/Selang Solar 5/16,73 Motor,7500,10,mtr, Tangkil ,SJ 000730
2024-01-12,LEM THREEBOND ,73 MOTOR,30000,2,pcs, Tangkil ,SJ 000730
2024-01-12,Tie Rod Univ / Verseneling,Makmur Motor,65000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Tabung O2,12329/37663,75000,2,pcs, Tangkil ,SJ 000730
2024-01-12,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,15,Ltr, Tangkil ,SJ 000730
2024-01-12,Ban Vulkanisir 825-16/Dari Puntir P.muq,HDFD 4620,900000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Ban Vulkanisir 825-16/Dari Puntir P.muq,HDFD 0820,900000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Ban Vulkanisir 825-16/Dari Puntir P.muq,HDFD 0820,900000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Ban Vulkanisir 825-16/Dari Puntir P.muq,HDFD 3421,900000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Vulkanisir Jadi Dingin Ban 1000-20 GT/MJS,UJB 945,1650000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Vulkanisir Jadi Dingin Ban 1000-20 KZ/MJS,UJB 946,1650000,1,pcs, Tangkil ,SJ 000730
2024-01-12,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,3,pcs, Tangkil ,SJ 000735
2024-01-12,Marshet R20 Swallow,Berkah Sigma Jaya,90000,3,pcs, Tangkil ,SJ 000735
2024-01-12,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,4,pcs, Tangkil ,SJ 000735
2024-01-12,Marshet R16 Swallow,Berkah Sigma Jaya,50000,4,pcs, Tangkil ,SJ 000735
2024-01-12,Seal Roda blk Luar FAW/98x130x12,Gaya Makmur Motor,13320,4,pcs, Tangkil TM 213 ,SJ 000735
2024-01-12,Seal Roda blk Dalam FAW/53x63x8,Gaya Makmur Motor,133200,4,pcs, Tangkil TM 213 ,SJ 000735
2024-01-12,Plat Potong 26x24x2 + 16x10x3,Kas - Aneka Logam,19000,44,kg,Paving 3,
2024-01-13,RING SOLAR (100PCS),SBM,4000,4,pcs, WA 01 ,
2024-01-13,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2.5,Ltr, WA 01 ,
2024-01-13,Oil Engine MEDITRAN SX,15W-40,29200,1,Ltr, WA 01 ,
2024-01-13,SEAL REM NKR71 40493,73 MOTOR,10000,4,pcs, N 8444 UF ,REQ 001299
2024-01-13,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,2,pcs, N 8444 UF ,REQ 001299
2024-01-13,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr, N 8444 UF ,REQ 001299
2024-01-13,SEAL DEBU ,73 Motor,4000,4,pcs, N 8444 UF ,REQ 001299
2024-01-13,"Gerinda Potong WD 4""",Prima Sekar,2500,1,pcs, Paving 3 ,
2024-01-13,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Paving 3 ,
2024-01-13,Velg Baru L6-12mm,P/N,900000,1,pcs, N 9210 UF ,REQ 001300
2024-01-13,Pilox Diton 300cc,Siwa Jaya,28000,2,btl, Armada ,
2024-01-13,Pylox 108 Yellow,Toko 27,30000,3,btl, Armada ,
2024-01-13,CATRIDGE/ ROTATING KIT TURBO NMR71,73 MOTOR,1350000,1,pcs, N 8271 UE ,
2024-01-13,WD 40 (333 ML),73 MOTOR,55000,1,pcs, N 8271 UE ,
2024-01-13,Lem Autosealer,Makmur Motor,12500,1,pcs, N 8271 UE ,
2024-01-13,Bor Tap Baut Turbo,Tekad Jaya Motor,15000,6,pcs, N 8271 UE ,
2024-01-13,SAMBUNG SENTER PUCUK BLOMBONG KIRI+KANAN,BAMBANG AS,600000,2,pcs, N 9489 UH ,
2024-01-13,BOR Tap + Baut Nap,BAMBANG AS,25000,6,pcs, N 9489 UH ,
2024-01-13,End Tube / Spindle I6-98272 086-2,Astra ISUZU,1200000,2, pcs , N 9489 UH ,
2024-01-13,Thinner Super,SIWA JAYA,17000,20,ltr, Crusher 2 Mamuju ,
2024-01-13,Epoxy Dana Grey + H,Toko 27,80000,6,kg, Crusher 2 Mamuju ,
2024-01-13,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2024-01-13,PIR EXTRA NKR71 NO.1 I6-66000 241-0,Astra Isuzu,263250,1,pcs, N 9492 UH ,REQ 000551
2024-01-13,Ban Luar 750-16 Y866 BS/BSN,T1201/HNJ3923,2175000,1,pcs, N 9492 UH ,REQ 000509
2024-01-13,Ban Luar 750-16 Y866 BS/BSN,H1101/HNJ3923,2175000,1,pcs, N 9492 UH ,REQ 000509
2024-01-13,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,2,pcs, N 9492 UH ,REQ 000509
2024-01-13,Marshet R16 Swallow,Berkah Sigma Jaya,50000,2,pcs, N 9492 UH ,REQ 000509
2024-01-13,Ban Luar 750-16 BS/BSN Depan,DK 5565-26/DJ2723,1700000,1,pcs, N 8310 UH ,REQ 000508
2024-01-13,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 8310 UH ,REQ 000508
2024-01-13,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs, N 8310 UH ,REQ 000508
2024-01-13,Ban Luar 750-16 GY/Kediri,311 390 0678,1950000,1,set, N 9492 UH ,REQ 000504
2024-01-13,Ban Luar 750-16 GY/Kediri,311 102 4676,1950000,1,set, N 9492 UH ,REQ 000504
2024-01-13,Ban Luar 825-16 SWL/SBM Belakang,203921113,1725000,1,pcs, N 9566 UG ,REQ 000507
2024-01-13,Ban Luar 825-16 SWL/SBM Belakang,3914204,1725000,1,pcs, N 9566 UG ,REQ 000507
2024-01-13,BAN DALAM 750-16 SWL,SBM,185000,2,pcs, N 9566 UG ,REQ 000507
2024-01-13,MARSHET R16 GT,SBM,50000,2,pcs, N 9566 UG ,REQ 000507
2024-01-13,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,2,pcs, N 9566 UG ,
2024-01-13,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,1.5,Ltr, N 9566 UG ,
2024-01-13,Kawat Las Rb 4.0mm,CV Brilliant,1565,10,pcs, Paving 3 ,
2024-01-13,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,Pcs, N 8333 UH ,
2024-01-13,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,Pcs, N 8333 UH ,
2024-01-13,Jasa Repair Velg ,Triyenny Jaya,60000,1,pcs, N 8333 UH ,
2024-01-13,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 8333 UH ,
2024-01-13,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 8333 UH ,
2024-01-13,Las Pipa ,Kas - MDQ,20000,1,Pcs , N 8271 UE ,
2024-01-13,Bensin Ecer ,Kas,12000,2,Ltr, Cuci Cartridge N 8271 UE  ,
2024-01-13,Bensin Ecer ,Kas,12000,2,Ltr, Service Pvg 3 ,
2024-01-13,As (stainless) 20x600+sepi+borek,Kas 25/1 - Triyenny,650000,1,set, Pompa Air Ready Mix Babat ,
2024-01-13,Pir Skok Supra,Kas,55000,2,pcs, Paving 3 ,
2024-01-13,"As Pen 8cm, AS 25mm kepala 45mm, bos 45x25x25mm",Kas 25/1 - Triyenny,65000,10,set, Paving 3 ,
2024-01-13,Bushing (brown) 70x50x50mm,Kas 25/1 - Triyenny,450000,4,pcs, Paving 3 ,
2024-01-13,As 8.5x54x200mm,Kas 25/1 - Triyenny,550000,2,pcs, Paving 3 ,
2024-01-13,Ban Luar 1000-20 BS/BSN,UJB 920,3575000,1,pcs, Tangkil TM 204 ,SJ 000724
2024-01-13,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,1,pcs, Tangkil TM 204 ,SJ 000724
2024-01-13,Marshet R20 Swallow,Berkah Sigma Jaya,90000,1,pcs, Tangkil TM 204 ,SJ 000724
2024-01-13,VALVE 3 WAY/ OTOMATIS GARDAN NISSAN,73 MOTOR,635000,2,pcs, Tangkil CP 05 & CP 06 ,SJ 000724
2024-01-13,Gasket Set/Pack Set NKR 71,73 MOTOR,800000,1,set, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Gasket Cylinder Head NKR 71,73 MOTOR,920000,1,pcs, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Boring Liner NKR 71,73 MOTOR,1800000,4,pcs, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Ring Piston NKR 71,73 MOTOR,375000,4,set, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Metal Duduk Main Std,73 MOTOR,260000,1,set, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Metal Jalan Conrod OVZ 0.25,73 MOTOR,215000,1,set, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Metal Jalan Conrod OVZ 0.50,73 MOTOR,215000,1,set, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Oil Pump NKR 71 Ory,73 MOTOR,1900000,1,pcs, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Waterpump NKR 71 Ory,73 MOTOR,450000,1,pcs, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,Seal Crankshaft/Askruk Nok Dpn,73 MOTOR,215000,1,pcs, Mesin Ex N 8515 UH ,SJ 000738
2024-01-13,NEPEL PU PD10-03,Redjo Joyo Teknik,28500,6,pcs,Kediri Readymix,SJ 000738
2024-01-13,SELENOID VALVE AC 4V 310,SALLER SBY,125000,1,pcs,Kediri Readymix,SJ 000738
2024-01-13,Oil Filter Donaldson P55-3771,UD Sempurna,93500,1,pcs, Kediri Readymix ,SJ 000738
2024-01-13,Velg repair L6-12mm,Triyenny,60000,1,pcs,Kediri Readymix,SJ 000739
2024-01-13,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs,Kediri Readymix,SJ 000739
2024-01-13,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs,Kediri Readymix,SJ 000739
2024-01-13,PASANG DAUN VELG FUSO R20 L 10,BAMBANG AS,300000,1,pcs,Kediri Readymix,SJ 000739
2024-01-13,Daun Velg L8-R20,Anugerah Jaya,600000,1,pcs,Kediri Readymix,SJ 000739
2024-01-13,Las Ring Velg,Bambang AS,60000,1,pcs,Kediri Readymix,SJ 000739
2024-01-13,RING VELG R20,SUMBER BERKAT DIESEL,300000,1,pcs,Kediri Readymix,SJ 000739
2024-01-13,Dongkrak 32 TON,Ex Tronton Sumber Urip,500000,1,pcs, Crusher Kediri , SJ 000740 
2024-01-15,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2024-01-15,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,Ltr, N 8515 UH ,
2024-01-15,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, N 9058 UF ,
2024-01-15,Kawat Las RB 4.0 mm,,1565,60,pcs, Paving 3 ,
2024-01-15,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Paving 3 ,
2024-01-15,"Gerinda Potong WD 4""",Prima Sekar,2500,4,pcs, Paving 3 ,
2024-01-15,NEPEL GREASE 10 mm - Straight,73 MOTOR,5000,4,pcs, Paving 3 ,
2024-01-15,CLAMP ACCU,Cakra Motor,35000,1,set, N 9849 UH ,
2024-01-15,Skun ACCU,73 Motor,7500,2,pcs, N 9849 UH ,
2024-01-15,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,Set, N 9456 UG ,
